USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
GA,13239,350547,Quitman,391703076,24158295,151.237,9.328,31.862938,-85.004798,0,0
GA,13241,351489,Rabun,958658531,17839291,370.14,6.888,34.883934,-83.40487,0,0
GA,13243,352242,Randolph,1109126228,6830041,428.236,2.637,31.762651,-84.752311,0,0
GA,13245,358024,Richmond,840016006,11014326,324.332,4.253,33.361486,-82.074998,0,0
GA,13247,357592,Rockdale,336228288,5902795,129.818,2.279,33.652081,-84.02637,0,0
GA,13249,344129,Schley,432291200,2369649,166.909,0.915,32.263444,-84.322708,0,0
GA,13251,350204,Screven,1672540367,26152057,645.771,10.097,32.744751,-81.617585,0,0
GA,13253,351263,Seminole,615215134,49261828,237.536,19.02,30.93396,-84.867685,45,0
GA,13255,353055,Spalding,507620135,9374579,195.993,3.62,33.262348,-84.284905,0,0
GA,13257,350028,Stephens,463996899,13074870,179.15,5.048,34.552914,-83.290216,0,0
GA,13259,347360,Stewart,1188153055,12598484,458.748,4.864,32.073225,-84.834912,45,0
GA,13261,343504,Sumter,1250646284,25211441,482.877,9.734,32.042266,-84.204294,0,0
GA,13263,326757,Talbot,1013662781,8766848,391.377,3.385,32.704603,-84.530029,0,0
GA,13265,347654,Taliaferro,504031037,1915743,194.607,0.74,33.559319,-82.875272,0,0
GA,13267,347445,Tattnall,1245327267,19489654,480.824,7.525,32.043768,-82.059208,0,0
GA,13269,344156,Taylor,975613091,7801539,376.686,3.012,32.554667,-84.251426,0,0
GA,13271,356958,Telfair,1132621096,17356399,437.307,6.701,31.913641,-82.931063,0,0
GA,13273,352238,Terrell,869559691,5087422,335.739,1.964,31.777191,-84.439446,0,0
GA,13275,343835,Thomas,1410566922,19671369,544.623,7.595,30.864619,-83.919815,0,0
GA,13277,344090,Tift,675699704,20460911,260.889,7.9,31.457003,-83.525931,0,0
GA,13279,345220,Toombs,942778662,18086323,364.009,6.983,32.117812,-82.330626,90,0
GA,13281,351252,Towns,431139631,13792631,166.464,5.325,34.902529,-83.732264,0,0
GA,13283,347505,Treutlen,516529390,7805618,199.433,3.014,32.409586,-82.570882,0,0
GA,13285,1673298,Troup,1072274471,82761542,414.008,31.954,33.034482,-85.02836,90,0
GA,13287,343238,Turner,739222162,11823691,285.415,4.565,31.7248,-83.620319,0,0
GA,13289,345456,Twiggs,930478091,8740237,359.26,3.375,32.665847,-83.425879,0,0
GA,13291,353193,Union,834197337,18082752,322.085,6.982,34.833333,-83.989257,0,0
GA,13293,346759,Upson,837774874,10585407,323.467,4.087,32.881837,-84.292283,0,0
GA,13295,354216,Walker,1156145280,1672676,446.39,0.646,34.735802,-85.305456,0,0
GA,13297,351264,Walton,846447052,8248719,326.815,3.185,33.783887,-83.731829,0,0
GA,13299,357722,Ware,2328980907,22695018,899.225,8.763,31.050881,-82.421507,0,0
GA,13301,347777,Warren,736483608,6034478,284.358,2.33,33.419169,-82.688012,0,0
GA,13303,348428,Washington,1757341877,15131098,678.514,5.842,32.971843,-82.798112,0,0
GA,13305,350608,Wayne,1662608486,17768247,641.937,6.86,31.547845,-81.912376,0,0
GA,13307,352287,Webster,542230981,2348162,209.357,0.907,32.046691,-84.553828,0,0
GA,13309,351278,Wheeler,765314383,12377032,295.49,4.779,32.105258,-82.733849,90,0
GA,13311,326781,White,623522401,3919460,240.743,1.513,34.643776,-83.743417,0,0
GA,13313,353513,Whitfield,752230670,1597015,290.438,0.617,34.801726,-84.968541,0,0
GA,13315,345499,Wilcox,978525378,11147628,377.811,4.304,31.96272,-83.438259,0,0
GA,13317,351265,Wilkes,1216001409,11896927,469.501,4.593,33.779031,-82.747921,0,0
GA,13319,346824,Wilkinson,1163459874,7084800,449.214,2.735,32.804266,-83.175512,0,0
GA,13321,343365,Worth,1478137689,10471700,570.712,4.043,31.551773,-83.84996,0,0
